"capability_id","workspace","canonical_route","object_type","action","permission","guard_helper","server_enforcement_point","frontend_behavior","source_review_status","verification_status","evidence"
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/finance/price-rules/:priceRuleId/evaluate","POST handleFinancialRuleEvaluation","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/finance/price-rules/[priceRuleId]/evaluate/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FinanceControlLedger."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/finance/reconciliation/:eventId/resolve","POST handleReconciliationResolution","marketplace.finance.view|marketplace.finance.price_books.manage|marketplace.finance.revenue.view|marketplace.finance.margins.view|marketplace.finance.price_books.approve|marketplace.finance.exceptions.approve|marketplace.finance.reconciliation.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/finance/reconciliation/[eventId]/resolve/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FinanceControlLedger."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/foundation/configuration/:key","PATCH handleConfigurationPatch","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/foundation/configuration/[key]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/foundation/feature-flags/:flagKey","PATCH handleFeatureFlagPatch","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/foundation/feature-flags/[flagKey]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/foundation/modules/:moduleKey","PATCH handleModuleGet|handleModulePatch","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/foundation/modules/[moduleKey]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/foundation/modules/:moduleKey/transition","POST handleModuleTransitionPost","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/foundation/modules/[moduleKey]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/foundation/readiness/:checkKey","PATCH handleReadinessPatch","marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.view|marketplace.audit.export|marketplace.audit.exported|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/foundation/readiness/[checkKey]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/growth/experiments/:experimentId/transition","POST handleExperimentTransition","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/growth/experiments/[experimentId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by TrustCommand; AdminWorkspaceContextNav."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/homepage/:kind","POST handleHomepageAdmin","marketplace.cms.pages.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/homepage/[kind]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/homepage/:kind","PATCH handleHomepageAdmin","marketplace.cms.pages.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/homepage/[kind]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/homepage/:kind","DELETE handleHomepageAdmin","marketplace.cms.pages.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/homepage/[kind]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/homepage/engagement","POST handleHomepageEngagement","marketplace.cms.pages.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/homepage/engagement/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/journeys/:journeyId/actions/:actionId/complete","POST handleCompleteCustomerAction","marketplace.journeys.view|marketplace.journeys.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/journeys/[journeyId]/actions/[actionId]/complete/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/journeys/:journeyId/change-requests","POST handleCreateChangeRequest","marketplace.journeys.view|marketplace.journeys.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/journeys/[journeyId]/change-requests/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/journeys/:journeyId/recovery","POST handleCreateRecovery","marketplace.journeys.view|marketplace.journeys.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/journeys/[journeyId]/recovery/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/journeys/admin/:journeyId","PATCH handleAdminJourney","marketplace.journeys.view|marketplace.journeys.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/journeys/admin/[journeyId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/journeys/notifications/:notificationId/acknowledge","POST handleAcknowledgeNotification","marketplace.journeys.view|marketplace.journeys.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/journeys/notifications/[notificationId]/acknowledge/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/launch/gates/:gateId/update","POST handleGateUpdate","marketplace.qa.view|marketplace.launch.view|marketplace.qa.defects.manage|marketplace.launch.gates.manage|marketplace.launch.release.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/launch/gates/[gateId]/update/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by TrustCommand; AdminWorkspaceContextNav."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/live-experience/conversions","POST handlePublicLiveInteraction","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/live-experience/conversions/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/live-experience/interactions","POST handlePublicLiveInteraction","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/live-experience/interactions/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/live-experience/resolve","POST handlePublicLiveResolve","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/live-experience/resolve/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/localization/final","POST handleLocalizationAuthority","marketplace.localization.translations.edit|marketplace.localization.translations.view|marketplace.localization.glossary.manage|marketplace.localization.glossary.view|marketplace.localization.memory.curate|marketplace.localization.memory.view|marketplace.localization.sources.manage|marketplace.localization.sources.view|marketplace.localization.seo.manage|marketplace.localization.seo.view|marketplace.localization.readiness.view|marketplace.localization.access","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/localization/final/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
